n,x,y,val,a1,a2
6155,55.672791,37.29277,0.315102159,1.962857342,0.315102159
6156,55.726923,37.587969,6.392481455,6.392481455,8.419566329
6157,55.728416,37.404388,4.574648339,6.514653716,4.574648339
6158,55.712516,37.365387,3.086299143,5.213555966,3.086299143
6159,55.755779,37.770932,1.437365003,8.753769297,1.437365003
6160,55.669361,37.298191,0.521977393,1.68218028,0.521977393
6161,55.675604,37.541505,2.193045264,2.193045264,9.807282802
6162,55.671379,37.694825,1.847313315,1.847313315,4.341746743
6163,55.798032,37.323167,1.475107044,7.78866572,1.475107044
6164,55.877055,37.640777,1.322209902,1.322209902,6.404316865
6165,55.798459,37.687794,4.610062509,7.75372429,4.610062509
6166,55.836325,37.290158,0.215423482,4.655147724,0.215423482
6167,55.892826,37.775701,0.031668228,0.031668228,1.255371276
6168,55.801437,37.438836,5.889246762,7.51003441,5.889246762
6169,55.854146,37.593861,3.196854453,3.196854453,8.194716877
6170,55.817733,37.445265,6.134589112,6.176531961,6.134589112
6171,55.844684,37.375005,3.453339541,3.971130359,3.453339541
6172,55.849401,37.398872,3.585138027,3.585138027,4.364147732
6173,55.818253,37.53068,6.133980336,6.133980336,9.394181085
6174,55.865064,37.750749,2.207585044,2.303433998,2.207585044
6175,55.847795,37.708579,3.716557083,3.716557083,3.816869052
6176,55.671904,37.607795,1.89027409,1.89027409,7.662970058
6177,55.836893,37.396424,4.270727593,4.608668257,4.270727593
6178,55.729625,37.788597,0.763236428,6.613586243,0.763236428
6179,55.697206,37.50229,3.960737943,3.960737943,8.310766976
6180,55.852408,37.450819,3.339075075,3.339075075,6.346539868
6181,55.830131,37.47275,5.162003036,5.162003036,7.183466773
6182,55.863424,37.519317,2.437635275,2.437635275,8.960548309
6183,55.665446,37.639227,1.361815645,1.361815645,6.463467688
6184,55.814181,37.574026,6.467192288,6.467192288,8.951656605
6185,55.719573,37.671573,5.229085414,5.791030609,5.229085414
6186,55.8115,37.413834,4.935124904,6.686578645,4.935124904
6187,55.658664,37.542521,0.806844265,0.806844265,9.846055213
6188,55.796627,37.434339,5.717633051,7.903636936,5.717633051
6189,55.852457,37.739444,2.639004434,3.335065403,2.639004434
6190,55.876084,37.293067,0.32643622,1.401666878,0.32643622
6191,55.696326,37.67666,3.888727502,3.888727502,5.034956228
6192,55.687629,37.627042,3.177051582,3.177051582,6.928469482
6193,55.673453,37.564695,2.017028833,2.017028833,9.30774456
6194,55.655044,37.534759,0.510619494,0.510619494,9.549843155
6195,55.685952,37.522549,3.039822592,3.039822592,9.083887316
6196,55.765323,37.332658,1.837300891,9.534755267,1.837300891
6197,55.764071,37.5368,9.432304048,9.432304048,9.627731432
6198,55.734367,37.747692,2.324245732,7.001624326,2.324245732
6199,55.867877,37.727398,2.073246075,2.073246075,3.098701735
6200,55.780914,37.784426,0.922409385,9.189432468,0.922409385
6201,55.856048,37.588835,3.041213703,3.041213703,8.386518192
6202,55.820833,37.605632,5.922858815,5.922858815,7.745514078
6203,55.740951,37.73377,2.855534609,7.540393357,2.855534609
6204,55.777439,37.364028,3.034437228,9.473791882,3.034437228
6205,55.875714,37.648258,1.431943996,1.431943996,6.118828279
6206,55.65297,37.589947,0.340903977,0.340903977,8.344082246
6207,55.815874,37.654671,5.874096519,6.328654018,5.874096519
6208,55.689462,37.399908,3.327046058,3.327046058,4.403683379
6209,55.716405,37.390412,4.041298723,5.531793019,4.041298723
6210,55.70681,37.433106,4.746633716,4.746633716,5.670579525
6211,55.747894,37.312651,1.07379733,8.108539375,1.07379733
6212,55.654838,37.446245,0.493762505,0.493762505,6.171987697
6213,55.750027,37.302654,0.692293602,8.283082865,0.692293602
6214,55.700209,37.671611,4.206473575,4.206473575,5.227635265
6215,55.68047,37.748517,2.292762229,2.591230274,2.292762229
6216,55.730001,37.404492,4.578617168,6.64435434,4.578617168
6217,55.727191,37.479216,6.414411908,6.414411908,7.43022111
6218,55.762829,37.775813,1.251097152,9.330671129,1.251097152
6219,55.862232,37.793426,0.578952992,2.535176692,0.578952992
6220,55.686101,37.566254,3.052015269,3.052015269,9.24825028
6221,55.834678,37.62298,4.789921811,4.789921811,7.0834828
6222,55.834147,37.316843,1.233771685,4.833373566,1.233771685
6223,55.660544,37.302505,0.68660749,0.960684754,0.68660749
6224,55.880503,37.460838,1.0400599,1.0400599,6.728883156
6225,55.709818,37.561908,4.992778498,4.992778498,9.414101556
6226,55.738581,37.39395,4.176315247,7.346456145,4.176315247
6227,55.691036,37.319035,1.317422398,3.455846552,1.317422398
6228,55.684172,37.502695,2.894165108,2.894165108,8.326222514
6229,55.890052,37.596822,0.258664779,0.258664779,8.081719724
6230,55.875362,37.774567,1.298646782,1.460748172,1.298646782
6231,55.676057,37.62369,2.230114276,2.230114276,7.056387907
6232,55.789259,37.738825,2.662626602,8.506560724,2.662626602
6233,55.728438,37.543272,6.516453977,6.516453977,9.87471474
6234,55.862891,37.729975,2.48125069,2.48125069,3.000358721
6235,55.650914,37.524833,0.1726614,0.1726614,9.171048916
6236,55.843771,37.729708,3.010547927,4.045841192,3.010547927
6237,55.779138,37.72079,3.350875051,9.334762631,3.350875051
6238,55.827626,37.463939,5.366987304,5.366987304,6.847222964
6239,55.746852,37.55035,8.023272465,8.023272465,9.855175888
6240,55.66623,37.755258,1.425970402,1.425970402,2.035513391
6241,55.733751,37.668763,5.336320132,6.951217017,5.336320132
6242,55.663666,37.342315,1.216158161,1.216158161,2.2058296
6243,55.773672,37.658067,5.744498973,9.782045669,5.744498973
6244,55.651585,37.650432,0.227569361,0.227569361,6.03586448
6245,55.739599,37.357131,2.771235146,7.429759133,2.771235146
6246,55.846379,37.577456,3.832428429,3.832428429,8.820761557
6247,55.760328,37.667845,5.371352684,9.126014181,5.371352684
6248,55.691858,37.766205,1.617755932,3.523110851,1.617755932
6249,55.710232,37.697796,4.228367972,5.026656138,4.228367972
6250,55.824808,37.745626,2.403088055,5.597584377,2.403088055
6251,55.759111,37.565908,9.026427014,9.026427014,9.261454271
6252,55.823312,37.509935,5.720002128,5.720002128,8.602514101
6253,55.685339,37.743189,2.496088413,2.989660774,2.496088413
6254,55.717444,37.6629,5.560062891,5.616814438,5.560062891
6255,55.867822,37.389367,2.077746728,2.077746728,4.00141962
6256,55.829277,37.522355,5.231885896,5.231885896,9.076483922
6257,55.814279,37.344962,2.306843941,6.459172944,2.306843941
6258,55.755462,37.429518,5.53365491,8.727829172,5.53365491
6259,55.880393,37.609459,1.049061205,1.049061205,7.599468787
6260,55.828504,37.531488,5.295140523,5.295140523,9.425015837
6261,55.682715,37.324693,1.533341983,2.77493873,1.533341983
6262,55.708692,37.581855,4.900637865,4.900637865,8.652887705
6263,55.689489,37.349785,2.490898406,3.329255469,2.490898406
6264,55.731514,37.396003,4.254661466,6.768163202,4.254661466
6265,55.81865,37.698145,4.215049496,6.101493808,4.215049496
6266,55.671293,37.536085,1.840275931,1.840275931,9.60044573
6267,55.670962,37.730414,1.813190185,1.813190185,2.983605682
6268,55.660688,37.490572,0.972468281,0.972468281,7.863586753
6269,55.680842,37.346677,2.372291465,2.621671051,2.372291465
6270,55.760324,37.647995,6.128864838,9.125686861,6.128864838
6271,55.668128,37.732717,1.581283832,1.581283832,2.895719007
6272,55.824781,37.566261,5.599793788,5.599793788,9.247983148
6273,55.823626,37.295428,0.41653628,5.694307493,0.41653628
6274,55.841394,37.516089,4.240351215,4.240351215,8.83736195
6275,55.787479,37.741463,2.561955717,8.652218208,2.561955717
6276,55.653573,37.578079,0.390247495,0.390247495,8.796986743
6277,55.880522,37.528533,1.038505129,1.038505129,9.312247655
6278,55.846,37.50102,3.863442017,3.863442017,8.262301463
6279,55.880632,37.651972,1.029503824,1.029503824,5.977095275
6280,55.731254,37.30389,0.739461613,6.74688739,0.739461613
6281,55.80435,37.413114,4.907648392,7.271663482,4.907648392
6282,55.890445,37.696329,0.226505571,0.226505571,4.284351364
6283,55.756902,37.762782,1.748383847,8.84566444,1.748383847
6284,55.687996,37.706762,3.207083209,3.207083209,3.886209081
6285,55.873013,37.746327,1.652966953,1.652966953,2.376336618
6286,55.691955,37.414432,3.531048366,3.531048366,4.957945673
6287,55.87363,37.639063,1.602477814,1.602477814,6.469726227
6288,55.752663,37.394525,4.198258294,8.49878687,4.198258294
6289,55.65404,37.456186,0.428462127,0.428462127,6.551354363
6290,55.699943,37.71819,3.450095786,4.184706782,3.450095786
6291,55.689334,37.471737,3.316571812,3.316571812,7.144808847
6292,55.8099,37.688327,4.589722258,6.81750672,4.589722258
6293,55.74529,37.765721,1.636226254,7.895453932,1.636226254
6294,55.737969,37.676656,5.035108876,7.296376156,5.035108876
6295,55.805742,37.542935,7.157756056,7.157756056,9.861854207
6296,55.723157,37.631881,6.084309498,6.084309498,6.743804428
6297,55.831127,37.611791,5.080500309,5.080500309,7.51047542
6298,55.72335,37.392699,4.128574809,6.100102697,4.128574809
6299,55.813983,37.723078,3.263560803,6.483394638,3.263560803
6300,55.669683,37.67878,1.708529555,1.708529555,4.954053167
6301,55.729554,37.575687,6.607776309,6.607776309,8.888269819
6302,55.783243,37.304103,0.747590081,8.998850288,0.747590081
6303,55.671186,37.379011,1.831520116,1.831520116,3.606215797
6304,55.885715,37.58901,0.613561694,0.613561694,8.379839873
6305,55.843934,37.631987,4.032502895,4.032502895,6.739759275
6306,55.835597,37.347467,2.402439304,4.714719998,2.402439304
6307,55.751873,37.783075,0.973966005,8.434141132,0.973966005
6308,55.787724,37.679842,4.913525313,8.632169846,4.913525313
6309,55.778927,37.608577,7.633127514,9.352028771,7.633127514
6310,55.830214,37.680063,4.90509155,5.155211142,4.90509155
6311,55.839781,37.302183,0.674319384,4.372343081,0.674319384
6312,55.734781,37.805247,0.127842102,7.035501966,0.127842102
6313,55.80646,37.790666,0.684279619,7.099002083,0.684279619
6314,55.828829,37.759534,1.872333443,5.268545757,1.872333443
6315,55.659174,37.790478,0.691454042,0.848577589,0.691454042
6316,55.661291,37.681793,1.021811799,1.021811799,4.839071599
6317,55.85138,37.763752,1.71136688,3.423196363,1.71136688
6318,55.71473,37.620978,5.39472769,5.39472769,7.159882767
6319,55.721015,37.518952,5.909029537,5.909029537,8.946619244
6320,55.751062,37.30586,0.814640401,8.367776964,0.814640401
6321,55.867781,37.742236,2.08110176,2.08110176,2.532456629
6322,55.684751,37.465887,2.941544706,2.941544706,6.921562192
6323,55.866543,37.411094,2.182407358,2.182407358,4.830561513
6324,55.692227,37.435953,3.553306138,3.553306138,5.779226231
6325,55.880751,37.290135,0.21454576,1.019766048,0.21454576
6326,55.856107,37.324679,1.532807718,3.03638573,1.532807718
6327,55.873179,37.685591,1.639383165,1.639383165,4.694133002
6328,55.776994,37.417511,5.075445921,9.510206253,5.075445921
6329,55.829633,37.632548,5.202754399,5.202754399,6.718350493
6330,55.780926,37.607573,7.671441983,9.188450507,7.671441983
6331,55.848664,37.581649,3.645446772,3.645446772,8.66074904
6332,55.757493,37.495226,8.04119187,8.894025997,8.04119187
6333,55.77927,37.681389,4.854488975,9.323961065,4.854488975
6334,55.673823,37.323324,1.48109845,2.04730595,1.48109845
6335,55.686995,37.532411,3.125171332,3.125171332,9.460239198
6336,55.768412,37.340757,2.146373482,9.787528283,2.146373482
6337,55.742011,37.321984,1.429961609,7.627133207,1.429961609
6338,55.825558,37.663185,5.536211842,5.536211842,5.549186772
6339,55.706342,37.509539,4.708337254,4.708337254,8.58740202
6340,55.808996,37.773425,1.342227582,6.891481083,1.342227582
6341,55.890912,37.485518,0.188290939,0.188290939,7.670716908
6342,55.848907,37.414659,3.62556207,3.62556207,4.966608406
6343,55.755355,37.439491,5.914242755,8.719073357,5.914242755
6344,55.876158,37.403175,1.395611455,1.395611455,4.528358049
6345,55.673108,37.547719,1.988797467,1.988797467,9.95557964
6346,55.805522,37.796256,0.470955038,7.175758667,0.470955038
6347,55.703183,37.644626,4.449836135,4.449836135,6.257432015
6348,55.808699,37.466969,6.915784607,6.915784607,6.962853283
6349,55.717308,37.55017,5.605685552,5.605685552,9.862045016
6350,55.876498,37.566039,1.367789239,1.367789239,9.256455072
6351,55.779018,37.526112,9.219857885,9.344582237,9.219857885
6352,55.735603,37.319568,1.337762649,7.102766265,1.337762649
6353,55.832245,37.467418,4.989014316,4.989014316,6.979987941
6354,55.680036,37.302264,0.677410491,2.555716033,0.677410491
6355,55.770114,37.409828,4.782248647,9.926803023,4.782248647
6356,55.765174,37.376867,3.524396852,9.52256259,3.524396852
6357,55.772524,37.473781,7.22281161,9.875986564,7.22281161
6358,55.652879,37.728832,0.333457442,0.333457442,3.043977683
6359,55.756182,37.757297,1.957701437,8.786746806,1.957701437
6360,55.693784,37.306204,0.827768068,3.680715522,0.827768068
6361,55.676804,37.611177,2.291241321,2.291241321,7.533906778
6362,55.837851,37.694719,4.345791896,4.530275072,4.345791896
6363,55.667862,37.581539,1.559517039,1.559517039,8.664946841
6364,55.807892,37.800577,0.306057808,6.981821455,0.306057808
6365,55.698542,37.733584,2.862632708,4.070062886,2.862632708
6366,55.891879,37.36206,0.109161283,0.109161283,2.959334763
6367,55.856547,37.650421,3.00038051,3.00038051,6.03628426
6368,55.751762,37.339712,2.106494379,8.425057997,2.106494379
6369,55.718306,37.400844,4.439402844,5.687351939,4.439402844
6370,55.69884,37.457134,4.09444824,4.09444824,6.58753177
6371,55.804858,37.607089,7.230093818,7.230093818,7.689912304
6372,55.75008,37.506208,8.287419858,8.287419858,8.460284992
6373,55.774832,37.401664,4.470695537,9.687122815,4.470695537
6374,55.724359,37.530168,6.182669214,6.182669214,9.374642233
6375,55.694636,37.473437,3.750434722,3.750434722,7.209683944
6376,55.769343,37.499006,8.185443555,9.863712056,8.185443555
6377,55.805971,37.54817,7.139016976,7.139016976,9.938368658
6378,55.871259,37.601228,1.796496856,1.796496856,7.913578739
6379,55.818368,37.472796,6.124569881,6.124569881,7.185222216
6380,55.773387,37.800389,0.31323223,9.805367233,0.31323223
6381,55.739754,37.450413,6.331046168,7.442442791,6.331046168
6382,55.73087,37.310335,0.985414552,6.715464651,0.985414552
6383,55.885305,37.356528,0.647112013,0.647112013,2.748223567
6384,55.787552,37.788768,0.756710756,8.646244615,0.756710756
6385,55.840743,37.434887,4.293622575,4.293622575,5.738545729
6386,55.779671,37.289432,0.187717999,9.291147216,0.187717999
6387,55.852492,37.437744,3.332201351,3.332201351,5.847574053
6388,55.808056,37.686435,4.661924424,6.968401327,4.661924424
6389,55.881134,37.359521,0.98842514,0.98842514,2.862441899
6390,55.665965,37.692602,1.40428544,1.40428544,4.426580472
6391,55.806764,37.800728,0.300295372,7.074125748,0.300295372
6392,55.862616,37.492585,2.503753953,2.503753953,7.9404065
6393,55.680872,37.531298,2.624125953,2.624125953,9.417765091
6394,55.79616,37.309314,0.946451332,7.941851568,0.946451332
6395,55.799224,37.500756,7.691124304,7.691124304,8.252226742
6396,55.777913,37.7573,1.957586952,9.435004439,1.957586952
6397,55.666282,37.380768,1.430225565,1.430225565,3.673266118
6398,55.784744,37.480045,7.46185726,8.876023387,7.46185726
6399,55.673909,37.381626,2.054343334,2.054343334,3.70600896
6400,55.669662,37.803716,0.18626785,1.706811124,0.18626785
6401,55.814645,37.320504,1.373482114,6.429223146,1.373482114
6402,55.835791,37.571059,4.698844969,4.698844969,9.064882729
6403,55.721363,37.65068,5.937506393,5.937506393,6.026400348
6404,55.789529,37.720221,3.372589127,8.484466611,3.372589127
6405,55.729669,37.404047,4.561635158,6.617186765,4.561635158
6406,55.728102,37.788511,0.766518344,6.488959081,0.766518344
6407,55.833129,37.394882,4.211882065,4.916676554,4.211882065
6408,55.808203,37.690611,4.502560658,6.95637231,4.502560658
6409,55.697563,37.782143,1.009532823,3.98995127,1.009532823
6410,55.697609,37.540556,3.993715452,3.993715452,9.771067233
6411,55.763888,37.767795,1.557078636,9.417329149,1.557078636
6412,55.83613,37.452143,4.671104583,4.671104583,6.397066119
6413,55.823458,37.469611,5.708054941,5.708054941,7.063676815
6414,55.766703,37.2972,0.484159028,9.647680732,0.484159028
6415,55.742127,37.670253,5.279459018,7.636625493,5.279459018
6416,55.672258,37.323268,1.478961388,1.919241926,1.478961388
6417,55.668494,37.804514,0.155814717,1.611233629,0.155814717
6418,55.865865,37.305453,0.79910854,2.23788813,0.79910854
6419,55.809637,37.524198,6.839028023,6.839028023,9.146816159
6420,55.744101,37.341979,2.193007228,7.798158006,2.193007228
6421,55.874958,37.366452,1.493807511,1.493807511,3.126941483
6422,55.678787,37.646142,2.453510304,2.453510304,6.199578693
6423,55.729264,37.784092,0.935155433,6.584045596,0.935155433
6424,55.881979,37.358865,0.91927875,0.91927875,2.837407744
6425,55.705844,37.364385,3.048060998,4.667585891,3.048060998
6426,55.789752,37.708126,3.834156357,8.466218511,3.834156357
6427,55.847436,37.587504,3.74593407,3.74593407,8.437311576
6428,55.877991,37.31663,1.225643217,1.245616978,1.225643217
6429,55.824791,37.545414,5.598975488,5.598975488,9.956457362
6430,55.707139,37.699936,4.146701674,4.773555802,4.146701674
6431,55.702321,37.632743,4.379298635,4.379298635,6.710908938
6432,55.713026,37.73751,2.712809397,5.25528929,2.712809397
6433,55.664729,37.664779,1.303143501,1.303143501,5.488356828
6434,55.802555,37.350201,2.506773723,7.418548417,2.506773723
6435,55.759744,37.793185,0.588149991,9.078225434,0.588149991
6436,55.768551,37.371834,3.332328405,9.798902659,3.332328405
6437,55.743221,37.78404,0.937139848,7.726147564,0.937139848
6438,55.683683,37.743447,2.486242663,2.854150215,2.486242663
6439,55.836755,37.516458,4.619960803,4.619960803,8.851443662
6440,55.715738,37.719006,3.41895574,5.477212378,3.41895574
6441,55.714528,37.758062,1.928507644,5.378198021,1.928507644
6442,55.784629,37.520533,8.885433842,8.885433842,9.006953084
6443,55.826081,37.353044,2.615267782,5.493414727,2.615267782
6444,55.837837,37.686941,4.531420692,4.531420692,4.642614543
6445,55.84793,37.660569,3.705510026,3.705510026,5.649018096
6446,55.765084,37.442695,6.036513231,9.515197886,6.036513231
6447,55.800611,37.297623,0.500301478,7.577626029,0.500301478
6448,55.843915,37.303601,0.728432847,4.034057666,0.728432847
